mol_id,gpu,pid,log_path,tag,command,start_time
8V73_YHW,0,3194678,logs/posex_diffdock_default_s10_t20_8V73_YHW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V73_YHW --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055423.7234795
7H0B_A1ANI,2,3194791,logs/posex_diffdock_default_s10_t20_7H0B_A1ANI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7H0B_A1ANI --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055438.740086
7LE5_065,3,3194882,logs/posex_diffdock_default_s10_t20_7LE5_065.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE5_065 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055443.7469702
7ZWG_QY2,4,3194883,logs/posex_diffdock_default_s10_t20_7ZWG_QY2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7ZWG_QY2 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055443.7484527
7LE4_A61,6,3195076,logs/posex_diffdock_default_s10_t20_7LE4_A61.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE4_A61 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055453.760568
7RH0_5A4,7,3195194,logs/posex_diffdock_default_s10_t20_7RH0_5A4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7RH0_5A4 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055463.7722926
7Q5O_82V,0,3195370,logs/posex_diffdock_default_s10_t20_7Q5O_82V.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7Q5O_82V --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055478.7892702
7LE6_DJR,2,3195459,logs/posex_diffdock_default_s10_t20_7LE6_DJR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE6_DJR --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055483.7960963
7LDZ_K2D,3,3195460,logs/posex_diffdock_default_s10_t20_7LDZ_K2D.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LDZ_K2D --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055483.7976332
7FDT_6NA,4,3195668,logs/posex_diffdock_default_s10_t20_7FDT_6NA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FDT_6NA --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055498.8144825
7LDZ_NF7,6,3195669,logs/posex_diffdock_default_s10_t20_7LDZ_NF7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LDZ_NF7 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055498.815707
8GFF_ZHR,7,3195899,logs/posex_diffdock_default_s10_t20_8GFF_ZHR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8GFF_ZHR --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055513.8324168
7NGG_UAK,0,3196022,logs/posex_diffdock_default_s10_t20_7NGG_UAK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGG_UAK --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055528.8493972
8KD0_BGC,2,3196023,logs/posex_diffdock_default_s10_t20_8KD0_BGC.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8KD0_BGC --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055528.850708
7YY5_QX4,3,3196192,logs/posex_diffdock_default_s10_t20_7YY5_QX4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7YY5_QX4 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055533.8568807
8BK0_QRR,4,3196281,logs/posex_diffdock_default_s10_t20_8BK0_QRR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BK0_QRR --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055538.8635685
8V72_YIG,6,3196444,logs/posex_diffdock_default_s10_t20_8V72_YIG.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V72_YIG --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055558.8849423
7V3R_A1ATS,7,3196528,logs/posex_diffdock_default_s10_t20_7V3R_A1ATS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V3R_A1ATS --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055563.8917656
8V71_YIB,0,3196620,logs/posex_diffdock_default_s10_t20_8V71_YIB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V71_YIB --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055568.8986664
7FUB_YUF,2,3196716,logs/posex_diffdock_default_s10_t20_7FUB_YUF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FUB_YUF --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055573.9055064
7AN5_ISJ,3,3196822,logs/posex_diffdock_default_s10_t20_7AN5_ISJ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7AN5_ISJ --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055578.912452
8RDT_7SE,4,3196964,logs/posex_diffdock_default_s10_t20_8RDT_7SE.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8RDT_7SE --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055598.9339004
8BPW_QQC,6,3197072,logs/posex_diffdock_default_s10_t20_8BPW_QQC.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BPW_QQC --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055608.9456477
7GZZ_A1ALR,7,3197165,logs/posex_diffdock_default_s10_t20_7GZZ_A1ALR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZZ_A1ALR --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055613.9523149
7HGB_EJQ,0,3197258,logs/posex_diffdock_default_s10_t20_7HGB_EJQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HGB_EJQ --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055618.9593768
7VKZ_7OU,2,3197355,logs/posex_diffdock_default_s10_t20_7VKZ_7OU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VKZ_7OU --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055623.9664056
7LDY_XUY,3,3197476,logs/posex_diffdock_default_s10_t20_7LDY_XUY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LDY_XUY --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055633.9785843
7V11_OTL,4,3197602,logs/posex_diffdock_default_s10_t20_7V11_OTL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V11_OTL --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055654.0008569
7FDU_2AN,6,3197603,logs/posex_diffdock_default_s10_t20_7FDU_2AN.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FDU_2AN --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055654.0022836
8SE6_VMB,7,3197770,logs/posex_diffdock_default_s10_t20_8SE6_VMB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8SE6_VMB --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055659.0095992
8BOC_QU6,0,3197923,logs/posex_diffdock_default_s10_t20_8BOC_QU6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BOC_QU6 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055679.0312545
7FVY_K7C,2,3198011,logs/posex_diffdock_default_s10_t20_7FVY_K7C.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVY_K7C --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055684.0380554
7SI4_9L0,3,3198100,logs/posex_diffdock_default_s10_t20_7SI4_9L0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7SI4_9L0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055689.0443661
7GZV_A1AK4,4,3198216,logs/posex_diffdock_default_s10_t20_7GZV_A1AK4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZV_A1AK4 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055699.05648
8BOM_QTX,6,3198321,logs/posex_diffdock_default_s10_t20_8BOM_QTX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BOM_QTX --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055704.063141
8BM2_S4R,7,3198449,logs/posex_diffdock_default_s10_t20_8BM2_S4R.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BM2_S4R --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055719.0798683
8V72_YJQ,0,3198534,logs/posex_diffdock_default_s10_t20_8V72_YJQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V72_YJQ --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055724.086733
8I65_BR8,2,3198650,logs/posex_diffdock_default_s10_t20_8I65_BR8.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8I65_BR8 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055734.0987303
9EY4_UUI,3,3198744,logs/posex_diffdock_default_s10_t20_9EY4_UUI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9EY4_UUI --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055739.1056077
8H7R_WYW,4,3198851,logs/posex_diffdock_default_s10_t20_8H7R_WYW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8H7R_WYW --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055749.1173275
7RGZ_59O,6,3198983,logs/posex_diffdock_default_s10_t20_7RGZ_59O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7RGZ_59O --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055764.1342807
7B4X_AXV,7,3199072,logs/posex_diffdock_default_s10_t20_7B4X_AXV.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B4X_AXV --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055769.1408207
7PRM_A1IG3,0,3199160,logs/posex_diffdock_default_s10_t20_7PRM_A1IG3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7PRM_A1IG3 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055774.1476202
7ZGZ_6MJ,2,3199161,logs/posex_diffdock_default_s10_t20_7ZGZ_6MJ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7ZGZ_6MJ --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055774.14922
8BSB_DAR,3,3199162,logs/posex_diffdock_default_s10_t20_8BSB_DAR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BSB_DAR --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055774.1506097
8OHU_VON,4,3199453,logs/posex_diffdock_default_s10_t20_8OHU_VON.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8OHU_VON --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055784.162737
7V11_OQ6,6,3199600,logs/posex_diffdock_default_s10_t20_7V11_OQ6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V11_OQ6 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055799.1794915
8QTJ_WUQ,7,3199697,logs/posex_diffdock_default_s10_t20_8QTJ_WUQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QTJ_WUQ --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055809.191613
7V12_OQ6,0,3199698,logs/posex_diffdock_default_s10_t20_7V12_OQ6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V12_OQ6 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055809.1930132
7H02_A1AK5,2,3199887,logs/posex_diffdock_default_s10_t20_7H02_A1AK5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7H02_A1AK5 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055819.2054973
5SIS_JQL,3,3199997,logs/posex_diffdock_default_s10_t20_5SIS_JQL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SIS_JQL --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055824.212449
7RWF_8FI,4,3199998,logs/posex_diffdock_default_s10_t20_7RWF_8FI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7RWF_8FI --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055824.21371
9F94_A1IAV,6,3200239,logs/posex_diffdock_default_s10_t20_9F94_A1IAV.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9F94_A1IAV --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055844.2355194
8SBT_94M,7,3200323,logs/posex_diffdock_default_s10_t20_8SBT_94M.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8SBT_94M --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055849.24245
7FVZ_IWI,0,3200423,logs/posex_diffdock_default_s10_t20_7FVZ_IWI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVZ_IWI --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055854.2495909
7Q5O_37T,2,3200526,logs/posex_diffdock_default_s10_t20_7Q5O_37T.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7Q5O_37T --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055859.256591
7V0Z_OR0,3,3200627,logs/posex_diffdock_default_s10_t20_7V0Z_OR0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V0Z_OR0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055864.2637105
8U96_ADP,4,3200730,logs/posex_diffdock_default_s10_t20_8U96_ADP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8U96_ADP --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055869.2702017
7S7A_80E,6,3200878,logs/posex_diffdock_default_s10_t20_7S7A_80E.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7S7A_80E --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055884.2868083
8CCL_U9C,7,3200966,logs/posex_diffdock_default_s10_t20_8CCL_U9C.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8CCL_U9C --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055889.29357
8V6W_YIG,0,3200967,logs/posex_diffdock_default_s10_t20_8V6W_YIG.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V6W_YIG --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055889.2950459
8QTJ_A1IEW,2,3200968,logs/posex_diffdock_default_s10_t20_8QTJ_A1IEW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QTJ_A1IEW --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055889.2962508
7GZW_A1ALQ,3,3201304,logs/posex_diffdock_default_s10_t20_7GZW_A1ALQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZW_A1ALQ --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055909.3183877
7HGA_A1A34,4,3201305,logs/posex_diffdock_default_s10_t20_7HGA_A1A34.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HGA_A1A34 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055909.319869
7ENZ_82V,6,3201515,logs/posex_diffdock_default_s10_t20_7ENZ_82V.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7ENZ_82V --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055924.336854
8QTK_A1IEW,7,3201606,logs/posex_diffdock_default_s10_t20_8QTK_A1IEW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QTK_A1IEW --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055929.3438976
7LE0_K2D,0,3201607,logs/posex_diffdock_default_s10_t20_7LE0_K2D.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE0_K2D --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055929.3454218
8BK0_WT3,2,3201779,logs/posex_diffdock_default_s10_t20_8BK0_WT3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BK0_WT3 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055934.3524518
7NGU_UAK,3,3201914,logs/posex_diffdock_default_s10_t20_7NGU_UAK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGU_UAK --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055944.3646913
7LE6_NF7,4,3202010,logs/posex_diffdock_default_s10_t20_7LE6_NF7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE6_NF7 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055949.371619
5SAW_1JI,6,3202121,logs/posex_diffdock_default_s10_t20_5SAW_1JI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SAW_1JI --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055959.3836594
7VS1_LDR,7,3202250,logs/posex_diffdock_default_s10_t20_7VS1_LDR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VS1_LDR --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055974.4011745
7NGM_UBN,0,3202251,logs/posex_diffdock_default_s10_t20_7NGM_UBN.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGM_UBN --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055974.4026263
8AQF_81I,2,3202252,logs/posex_diffdock_default_s10_t20_8AQF_81I.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8AQF_81I --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055974.4041889
8V6Y_YIB,3,3202499,logs/posex_diffdock_default_s10_t20_8V6Y_YIB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8V6Y_YIB --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055979.4111302
7B9D_T9Q,4,3202654,logs/posex_diffdock_default_s10_t20_7B9D_T9Q.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B9D_T9Q --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779055994.4283974
7NGY_UAZ,6,3202751,logs/posex_diffdock_default_s10_t20_7NGY_UAZ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGY_UAZ --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779056004.4400954
5SJV_KI8,7,3202848,logs/posex_diffdock_default_s10_t20_5SJV_KI8.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SJV_KI8 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779056009.447255
5SM7_LR9,0,3202849,logs/posex_diffdock_default_s10_t20_5SM7_LR9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SM7_LR9 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779056009.4486532
7LTY_UQX,2,3203041,logs/posex_diffdock_default_s10_t20_7LTY_UQX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LTY_UQX --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779056019.4605408
7GLF_X77,3,3203042,logs/posex_diffdock_default_s10_t20_7GLF_X77.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GLF_X77 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779056019.4618108
