dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd,oracle_method_original,oracle_success_original,oracle_rmsd_original,oracle_endpoint_rule
astex_diverse,1KE5_LS1,same_generator,Chai,2,2,Chai-1 full receptor s5/t200,True,0.5578099498351504,public_chai_relaxedFalse_rep1,True,0.5221184220344018,public_chai_relaxedFalse_rep1,True,0.5221184220344018,public_chai_relaxedFalse_rep1,True,0.5221184220344018,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DiffDock,2,2,DiffDock-L default s10/t20,True,0.4703735176292949,public_diffdock_relaxedFalse_rep2,True,0.5533356301244458,DiffDock-L default s10/t20,True,0.4703735176292949,DiffDock-L default s10/t20,True,0.4703735176292949,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep2,False,4.1047707011105565,public_neuralplexer_relaxedTrue_rep1,False,3.2662330737011307,public_neuralplexer_relaxedTrue_rep1,False,3.2662330737011307,public_neuralplexer_relaxedTrue_rep1,False,3.2662330737011307,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedTrue_rep-1,True,1.455051488854395,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,RFAA,2,2,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,DiffDock-L default s10/t20,True,0.4703735176292949,DiffDock-L default s10/t20,True,0.4703735176292949,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_boltz_relaxedFalse_rep3,True,0.5322714198111963,public_boltz_relaxedTrue_rep3,True,0.5322714198111963,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,Chai,4,4,Chai-1 full receptor s5/t200,True,0.5578099498351504,public_chai_relaxedFalse_rep1,True,0.5221184220344018,public_chai_relaxedFalse_rep3,True,0.5200759673082059,public_chai_relaxedFalse_rep3,True,0.5200759673082059,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DiffDock,4,4,DiffDock-L default s10/t20,True,0.4703735176292949,public_diffdock_relaxedFalse_rep2,True,0.5533356301244458,DiffDock-L default s10/t20,True,0.4703735176292949,DiffDock-L default s10/t20,True,0.4703735176292949,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep2,False,4.1047707011105565,public_neuralplexer_relaxedFalse_rep3,False,2.2447974855884767,public_neuralplexer_relaxedFalse_rep3,False,2.2447974855884767,public_neuralplexer_relaxedFalse_rep3,False,2.2447974855884767,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedTrue_rep-1,True,1.455051488854395,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,RFAA,4,2,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,DiffDock-L default s10/t20,True,0.4703735176292949,DiffDock-L default s10/t20,True,0.4703735176292949,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_boltz_ss_relaxedFalse_rep1,True,0.4840042939083694,public_boltz_ss_relaxedFalse_rep3,True,0.4348525827170077,public_boltz_ss_relaxedTrue_rep3,True,0.4348525827170077,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,Chai,8,7,Chai-1 full receptor s5/t200,True,0.5578099498351504,public_chai_relaxedTrue_rep2,True,0.6363845950298554,public_chai_relaxedFalse_rep3,True,0.5200759673082059,public_chai_relaxedFalse_rep3,True,0.5200759673082059,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DiffDock,8,7,DiffDock-L default s10/t20,True,0.4703735176292949,public_diffdock_relaxedFalse_rep2,True,0.5533356301244458,DiffDock-L default s10/t20,True,0.4703735176292949,DiffDock-L default s10/t20,True,0.4703735176292949,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep2,False,4.1047707011105565,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedTrue_rep-1,True,1.455051488854395,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,RFAA,8,2,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_diffdock_relaxedFalse_rep2,True,0.5533356301244458,DiffDock-L default s10/t20,True,0.4703735176292949,DiffDock-L default s10/t20,True,0.4703735176292949,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_boltz_ss_relaxedFalse_rep1,True,0.4840042939083694,public_boltz_ss_relaxedFalse_rep3,True,0.4348525827170077,public_boltz_ss_relaxedTrue_rep3,True,0.4348525827170077,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,Chai,16,7,Chai-1 full receptor s5/t200,True,0.5578099498351504,public_chai_relaxedTrue_rep2,True,0.6363845950298554,public_chai_relaxedFalse_rep3,True,0.5200759673082059,public_chai_relaxedFalse_rep3,True,0.5200759673082059,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DiffDock,16,7,DiffDock-L default s10/t20,True,0.4703735176292949,public_diffdock_relaxedFalse_rep2,True,0.5533356301244458,DiffDock-L default s10/t20,True,0.4703735176292949,DiffDock-L default s10/t20,True,0.4703735176292949,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep2,False,4.1047707011105565,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedTrue_rep-1,True,1.455051488854395,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_diffdock_relaxedFalse_rep2,True,0.5533356301244458,public_boltz_ss_relaxedFalse_rep3,True,0.4348525827170077,public_boltz_ss_relaxedFalse_rep3,True,0.4348525827170077,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,True,0.5333158098570476,public_boltz_ss_relaxedFalse_rep1,True,0.4840042939083694,public_boltz_ss_relaxedFalse_rep3,True,0.4348525827170077,public_boltz_ss_relaxedTrue_rep3,True,0.4348525827170077,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,Chai,32,7,Chai-1 full receptor s5/t200,True,0.5578099498351504,public_chai_relaxedTrue_rep2,True,0.6363845950298554,public_chai_relaxedFalse_rep3,True,0.5200759673082059,public_chai_relaxedFalse_rep3,True,0.5200759673082059,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DiffDock,32,7,DiffDock-L default s10/t20,True,0.4703735176292949,public_diffdock_relaxedFalse_rep2,True,0.5533356301244458,DiffDock-L default s10/t20,True,0.4703735176292949,DiffDock-L default s10/t20,True,0.4703735176292949,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep2,False,4.1047707011105565,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,public_neuralplexer_relaxedFalse_rep1,True,1.5584707455652185,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedTrue_rep-1,True,1.455051488854395,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,public_dynamicbind_relaxedFalse_rep-1,True,1.2168673178002751,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KE5_LS1,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,public_rfaa_relaxedFalse_rep1,True,1.1416873816379438,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,True,0.5833755408073605,Chai-1 full receptor s5/t200,True,0.5833755408073605,Chai-1 full receptor s5/t200,True,0.5833755408073605,Chai-1 full receptor s5/t200,True,0.5833755408073605,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedTrue_rep1,False,7.915764694089582,public_neuralplexer_relaxedTrue_rep1,False,7.915764694089582,public_neuralplexer_relaxedTrue_rep1,False,7.915764694089582,public_neuralplexer_relaxedTrue_rep1,False,7.915764694089582,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,DynamicBind,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,RFAA,1,1,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedTrue_rep1,False,,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,Chai-1 full receptor s5/t200,True,0.5833755408073605,Chai-1 full receptor s5/t200,True,0.5833755408073605,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,Chai,2,2,Chai-1 full receptor s5/t200,True,0.5833755408073605,public_chai_relaxedFalse_rep1,True,0.6954846121815763,Chai-1 full receptor s5/t200,True,0.5833755408073605,Chai-1 full receptor s5/t200,True,0.5833755408073605,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,DiffDock,2,2,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedTrue_rep1,False,7.915764694089582,public_neuralplexer_relaxedFalse_rep1,False,7.915764694089582,public_neuralplexer_relaxedTrue_rep1,False,7.915764694089582,public_neuralplexer_relaxedTrue_rep1,False,7.915764694089582,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,DynamicBind,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,RFAA,2,2,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedTrue_rep1,False,,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,Chai-1 full receptor s5/t200,True,0.5833755408073605,Chai-1 full receptor s5/t200,True,0.5833755408073605,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep3,True,0.736909543378257,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,public_boltz_relaxedFalse_rep1,True,0.6545605179869293,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,Chai,4,4,Chai-1 full receptor s5/t200,True,0.5833755408073605,public_chai_relaxedFalse_rep1,True,0.6954846121815763,Chai-1 full receptor s5/t200,True,0.5833755408073605,Chai-1 full receptor s5/t200,True,0.5833755408073605,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,DiffDock,4,4,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,DiffDock-L default s10/t20,True,0.883844628217691,any retained candidate satisfies the same frozen success_2a endpoint
astex_diverse,1KZK_JE2,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedTrue_rep1,False,7.915764694089582,public_neuralplexer_relaxedFalse_rep1,False,7.915764694089582,public_neuralplexer_relaxedFalse_rep2,False,3.2941004499544704,public_neuralplexer_relaxedFalse_rep2,False,3.2941004499544704,any retained candidate satisfies the same frozen success_2a endpoint
