dataset,mol_id,gpu,pid,log_path,tag,command,start_time,status,exit_code,elapsed_sec
astex_diverse,1YVF_PH7,5,295906,logs/chai_default_s5_t200_astex_diverse_1YVF_PH7.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1YVF_PH7 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779106843.732275,finished,0,190.207
posebusters_benchmark,7CNQ_G8X,2,297892,logs/chai_default_s5_t200_posebusters_benchmark_7CNQ_G8X.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7CNQ_G8X --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779106893.7850244,finished,0,20.023
dockgen,3wrb_1_GDE_0,1,297893,logs/chai_default_s5_t200_dockgen_3wrb_1_GDE_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3wrb_1_GDE_0 --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779106893.7859979,finished,0,290.316
astex_diverse,1YWR_LI9,3,297894,logs/chai_default_s5_t200_astex_diverse_1YWR_LI9.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1YWR_LI9 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779106893.787398,finished,0,90.097
posebusters_benchmark,7CNS_PMV,2,299948,logs/chai_default_s5_t200_posebusters_benchmark_7CNS_PMV.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7CNS_PMV --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779106913.809321,finished,0,190.197
dockgen,3wvc_1_FEG_0,0,300838,logs/chai_default_s5_t200_dockgen_3wvc_1_FEG_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3wvc_1_FEG_0 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779106953.853138,finished,0,90.098
astex_diverse,1Z95_198,4,300839,logs/chai_default_s5_t200_astex_diverse_1Z95_198.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 1Z95_198 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779106953.8547359,finished,0,90.097
posebusters_benchmark,7CTM_BDP,3,302328,logs/chai_default_s5_t200_posebusters_benchmark_7CTM_BDP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7CTM_BDP --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779106983.8861284,finished,0,120.12
dockgen,3zec_1_ANP_0,7,303095,logs/chai_default_s5_t200_dockgen_3zec_1_ANP_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3zec_1_ANP_0 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107003.9083917,finished,0,120.122
astex_diverse,2BM2_PM2,6,303096,logs/chai_default_s5_t200_astex_diverse_2BM2_PM2.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 2BM2_PM2 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107003.909811,finished,0,290.32
posebusters_benchmark,7CUO_PHB,5,304574,logs/chai_default_s5_t200_posebusters_benchmark_7CUO_PHB.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7CUO_PHB --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107033.9412236,finished,0,120.125
dockgen,3zjx_1_BOG_0,0,305278,logs/chai_default_s5_t200_dockgen_3zjx_1_BOG_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3zjx_1_BOG_0 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107043.9536986,finished,0,90.088
astex_diverse,2BR1_PFP,4,305279,logs/chai_default_s5_t200_astex_diverse_2BR1_PFP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 2BR1_PFP --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107043.9552374,finished,0,90.087
posebusters_benchmark,7D0P_1VU,2,306944,logs/chai_default_s5_t200_posebusters_benchmark_7D0P_1VU.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7D0P_1VU --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107104.0082781,finished,0,100.118
dockgen,3zqu_1_FNR_5,3,306945,logs/chai_default_s5_t200_dockgen_3zqu_1_FNR_5.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3zqu_1_FNR_5 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107104.0100913,finished,0,70.078
astex_diverse,2BSM_BSM,7,308363,logs/chai_default_s5_t200_astex_diverse_2BSM_BSM.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset astex_diverse --case-id 2BSM_BSM --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107124.0318756,finished,0,70.081
posebusters_benchmark,7D5C_GV6,0,309063,logs/chai_default_s5_t200_posebusters_benchmark_7D5C_GV6.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7D5C_GV6 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107134.044329,finished,0,290.328
dockgen,3zzs_1_TRP_3,4,309064,logs/chai_default_s5_t200_dockgen_3zzs_1_TRP_3.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 3zzs_1_TRP_3 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107134.0456743,finished,0,80.092
posebusters_benchmark,7D6O_MTE,5,310486,logs/chai_default_s5_t200_posebusters_benchmark_7D6O_MTE.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7D6O_MTE --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107154.068061,finished,0,20.02
dockgen,4b4v_1_L34_0,3,311245,logs/chai_default_s5_t200_dockgen_4b4v_1_L34_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4b4v_1_L34_0 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107174.0900986,finished,0,100.116
posebusters_benchmark,7D8Q_GZF,5,311246,logs/chai_default_s5_t200_posebusters_benchmark_7D8Q_GZF.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7D8Q_GZF --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107174.0916257,finished,0,70.079
dockgen,4bc9_1_CNV-FAD_0,1,312599,logs/chai_default_s5_t200_dockgen_4bc9_1_CNV-FAD_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4bc9_1_CNV-FAD_0 --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107184.103518,finished,0,60.067
posebusters_benchmark,7D9L_GSF,7,313304,logs/chai_default_s5_t200_posebusters_benchmark_7D9L_GSF.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7D9L_GSF --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107194.1159496,finished,0,70.078
dockgen,4cdn_2_FAD_0,2,314031,logs/chai_default_s5_t200_dockgen_4cdn_2_FAD_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4cdn_2_FAD_0 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107204.127789,finished,0,120.135
posebusters_benchmark,7DIN_MPO,4,314739,logs/chai_default_s5_t200_posebusters_benchmark_7DIN_MPO.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7DIN_MPO --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107214.1397605,finished,0,70.078
dockgen,4fyv_1_DCP_2,5,315583,logs/chai_default_s5_t200_dockgen_4fyv_1_DCP_2.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4fyv_1_DCP_2 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107244.1724913,finished,0,70.079
posebusters_benchmark,7DKT_GLF,1,315584,logs/chai_default_s5_t200_posebusters_benchmark_7DKT_GLF.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7DKT_GLF --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107244.1739402,finished,0,290.32
dockgen,4fyw_1_CTP_4,7,317003,logs/chai_default_s5_t200_dockgen_4fyw_1_CTP_4.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4fyw_1_CTP_4 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107264.1956863,finished,0,70.079
posebusters_benchmark,7DQL_4CL,3,317711,logs/chai_default_s5_t200_posebusters_benchmark_7DQL_4CL.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7DQL_4CL --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107274.207621,finished,0,100.11
dockgen,4gk9_1_BMA-MAN-MAN-MAN-MAN_3,4,318420,logs/chai_default_s5_t200_dockgen_4gk9_1_BMA-MAN-MAN-MAN-MAN_3.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4gk9_1_BMA-MAN-MAN-MAN-MAN_3 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107284.2195435,finished,0,120.13
posebusters_benchmark,7DUA_HJ0,6,319136,logs/chai_default_s5_t200_posebusters_benchmark_7DUA_HJ0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7DUA_HJ0 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107294.231837,finished,0,190.206
dockgen,4h2f_1_ADN_0,5,319913,logs/chai_default_s5_t200_dockgen_4h2f_1_ADN_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4h2f_1_ADN_0 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107314.2530496,finished,0,190.207
posebusters_benchmark,7E2S_BLA,2,320638,logs/chai_default_s5_t200_posebusters_benchmark_7E2S_BLA.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7E2S_BLA --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107324.2650547,finished,0,100.107
dockgen,4idk_1_1FE_0,7,321351,logs/chai_default_s5_t200_dockgen_4idk_1_1FE_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4idk_1_1FE_0 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107334.276722,finished,0,180.197
posebusters_benchmark,7E4L_MDN,3,322331,logs/chai_default_s5_t200_posebusters_benchmark_7E4L_MDN.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7E4L_MDN --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107374.319266,finished,0,190.209
dockgen,4kgx_1_CTP_5,4,323158,logs/chai_default_s5_t200_dockgen_4kgx_1_CTP_5.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4kgx_1_CTP_5 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107404.3519685,finished,0,70.075
posebusters_benchmark,7EBG_J0L,0,323928,logs/chai_default_s5_t200_posebusters_benchmark_7EBG_J0L.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7EBG_J0L --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107424.3745978,finished,0,190.203
dockgen,4mig_1_G3F_2,2,323929,logs/chai_default_s5_t200_dockgen_4mig_1_G3F_2.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4mig_1_G3F_2 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107424.3763614,finished,0,190.201
posebusters_benchmark,7ECR_SIN,4,325546,logs/chai_default_s5_t200_posebusters_benchmark_7ECR_SIN.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ECR_SIN --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107474.4286082,finished,0,60.066
dockgen,4mo2_2_FDA_0,6,326305,logs/chai_default_s5_t200_dockgen_4mo2_2_FDA_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4mo2_2_FDA_0 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107484.4401631,finished,0,130.138
posebusters_benchmark,7ED2_A3P,5,327146,logs/chai_default_s5_t200_posebusters_benchmark_7ED2_A3P.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ED2_A3P --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107504.4617074,finished,0,120.13
dockgen,4mos_1_GAF_1,7,327884,logs/chai_default_s5_t200_dockgen_4mos_1_GAF_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4mos_1_GAF_1 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107514.4749358,finished,0,180.193
posebusters_benchmark,7ELT_TYM,1,328830,logs/chai_default_s5_t200_posebusters_benchmark_7ELT_TYM.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ELT_TYM --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107534.496282,finished,0,100.107
dockgen,4n4l_1_HG1_0,4,328831,logs/chai_default_s5_t200_dockgen_4n4l_1_HG1_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4n4l_1_HG1_0 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107534.4979742,finished,0,120.128
posebusters_benchmark,7EN7_J79,3,330363,logs/chai_default_s5_t200_posebusters_benchmark_7EN7_J79.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7EN7_J79 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107564.530223,finished,0,70.073
dockgen,4o0d_1_GLY_3,0,331439,logs/chai_default_s5_t200_dockgen_4o0d_1_GLY_3.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4o0d_1_GLY_3 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107614.5794113,finished,0,190.201
posebusters_benchmark,7EPV_FDA,2,331440,logs/chai_default_s5_t200_posebusters_benchmark_7EPV_FDA.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7EPV_FDA --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107614.5806491,finished,0,120.125
dockgen,4o0f_1_GLY_3,6,331441,logs/chai_default_s5_t200_dockgen_4o0f_1_GLY_3.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4o0f_1_GLY_3 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107614.582126,finished,0,190.198
posebusters_benchmark,7ES1_UDP,5,333487,logs/chai_default_s5_t200_posebusters_benchmark_7ES1_UDP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ES1_UDP --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107624.5934699,finished,0,120.12
dockgen,4o95_1_245_0,1,334249,logs/chai_default_s5_t200_dockgen_4o95_1_245_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4o95_1_245_0 --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107634.60494,finished,0,120.12
posebusters_benchmark,7F51_BA7,3,334250,logs/chai_default_s5_t200_posebusters_benchmark_7F51_BA7.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7F51_BA7 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107634.6062384,finished,0,90.095
dockgen,4oal_2_245_0,4,335691,logs/chai_default_s5_t200_dockgen_4oal_2_245_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 4oal_2_245_0 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107654.6282718,finished,0,120.121
posebusters_benchmark,7F5D_EUO,7,336730,logs/chai_default_s5_t200_posebusters_benchmark_7F5D_EUO.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7F5D_EUO --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779107694.670544,finished,0,70.066
