confidence_json,dataset,gpu,input_json,ligand_file,ligand_heavy_atoms,ligand_smiles,matched_ca,matched_chains,model,mol_id,n_protein_chains,native_ligand_heavy_atoms,output_dir,pocket_ca_rmsd_after_fit,pocket_cutoff_a,pocket_matched_ca,pred_ligand_heavy_atoms,prediction_cif,protein_lengths,protein_pdb,protenix_iptm,protenix_plddt,protenix_ptm,protenix_ranking_score,receptor_ca_rmsd_after_fit,returncode,runtime_sec,status,tag,top_pocket_rmsd_approx,top_pocket_success_2a_approx,top_rmsd_approx,top_success_2a_approx,status_json,stderr_tail,stdout_tail,exception,exception_type,failure_class
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L5F_XNG/full_base_c1_s20_n1/output/7L5F_XNG/seed_101/predictions/7L5F_XNG_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L5F_XNG/full_base_c1_s20_n1/inputs/7L5F_XNG.json,external/PoseBench/data/posebusters_benchmark_set/7L5F_XNG/7L5F_XNG_ligand.sdf,18.0,CCCCCCCCCC(=O)NCCCC(=O)O,250.0,A:250,protenix_base_default_v0.5.0,7L5F_XNG,1.0,18.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L5F_XNG/full_base_c1_s20_n1,12.826866974445377,10.0,69.0,18.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L5F_XNG/full_base_c1_s20_n1/output/7L5F_XNG/seed_101/predictions/7L5F_XNG_seed_101_sample_0.cif,A:250,external/PoseBench/data/posebusters_benchmark_set/7L5F_XNG/7L5F_XNG_protein.pdb,0.25167304277420044,30.57158851623535,0.19614888727664948,0.24056822061538696,18.38028808593371,0.0,84.541,ok,full_base_c1_s20_n1,5.92800453311963,False,9.231121161954743,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L5F_XNG/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L6D_BMF/full_base_c1_s20_n1/output/7L6D_BMF/seed_101/predictions/7L6D_BMF_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L6D_BMF/full_base_c1_s20_n1/inputs/7L6D_BMF.json,external/PoseBench/data/posebusters_benchmark_set/7L6D_BMF/7L6D_BMF_ligand.sdf,28.0,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,110.0,A:110,protenix_base_default_v0.5.0,7L6D_BMF,1.0,28.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L6D_BMF/full_base_c1_s20_n1,8.699769837694214,10.0,47.0,28.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L6D_BMF/full_base_c1_s20_n1/output/7L6D_BMF/seed_101/predictions/7L6D_BMF_seed_101_sample_0.cif,A:110,external/PoseBench/data/posebusters_benchmark_set/7L6D_BMF/7L6D_BMF_protein.pdb,0.20436601340770721,49.768924713134766,0.3117324113845825,0.225839301943779,14.14003974558701,0.0,91.182,ok,full_base_c1_s20_n1,12.47020697003227,False,17.377658385496126,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L6D_BMF/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L7C_XQ1/full_base_c1_s20_n1/output/7L7C_XQ1/seed_101/predictions/7L7C_XQ1_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L7C_XQ1/full_base_c1_s20_n1/inputs/7L7C_XQ1.json,external/PoseBench/data/posebusters_benchmark_set/7L7C_XQ1/7L7C_XQ1_ligand.sdf,21.0,COc1cccc(-c2ccc3c(CC(=O)O)coc3c2)c1,376.0,"A:188,B:188",protenix_base_default_v0.5.0,7L7C_XQ1,2.0,21.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L7C_XQ1/full_base_c1_s20_n1,18.39555368534491,10.0,63.0,21.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L7C_XQ1/full_base_c1_s20_n1/output/7L7C_XQ1/seed_101/predictions/7L7C_XQ1_seed_101_sample_0.cif,A:188;B:188,external/PoseBench/data/posebusters_benchmark_set/7L7C_XQ1/7L7C_XQ1_protein.pdb,0.12811163067817688,41.43089294433594,0.2684350907802582,0.15617632865905762,24.16642688637683,0.0,75.129,ok,full_base_c1_s20_n1,19.50650867096169,False,20.42911045357824,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L7C_XQ1/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L81_UD4/full_base_c1_s20_n1/output/7L81_UD4/seed_101/predictions/7L81_UD4_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L81_UD4/full_base_c1_s20_n1/inputs/7L81_UD4.json,external/PoseBench/data/posebusters_benchmark_set/7L81_UD4/7L81_UD4_ligand.sdf,38.0,CC(=O)N[C@H]1[C@@H](O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C)[C@@H](N)[C@@H]1O,216.0,A:216,protenix_base_default_v0.5.0,7L81_UD4,1.0,38.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L81_UD4/full_base_c1_s20_n1,8.06373594728913,10.0,55.0,38.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L81_UD4/full_base_c1_s20_n1/output/7L81_UD4/seed_101/predictions/7L81_UD4_seed_101_sample_0.cif,A:216,external/PoseBench/data/posebusters_benchmark_set/7L81_UD4/7L81_UD4_protein.pdb,0.24516050517559052,29.868545532226562,0.23259460926055908,0.24264733493328094,15.009665911666964,0.0,70.582,ok,full_base_c1_s20_n1,8.966583545364395,False,10.924808474114094,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L81_UD4/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LB3_XXS/full_base_c1_s20_n1/output/7LB3_XXS/seed_101/predictions/7LB3_XXS_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LB3_XXS/full_base_c1_s20_n1/inputs/7LB3_XXS.json,external/PoseBench/data/posebusters_benchmark_set/7LB3_XXS/7LB3_XXS_ligand.sdf,29.0,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cccc3[nH]ncc23)n1,137.0,A:137,protenix_base_default_v0.5.0,7LB3_XXS,1.0,29.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LB3_XXS/full_base_c1_s20_n1,8.108512988633372,10.0,45.0,29.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LB3_XXS/full_base_c1_s20_n1/output/7LB3_XXS/seed_101/predictions/7LB3_XXS_seed_101_sample_0.cif,A:137,external/PoseBench/data/posebusters_benchmark_set/7LB3_XXS/7LB3_XXS_protein.pdb,0.3289973735809326,52.410919189453125,0.38982832431793213,0.3411635756492615,9.777300700379412,0.0,76.807,ok,full_base_c1_s20_n1,22.045029932417638,False,21.619207519534516,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LB3_XXS/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LCU_XTA/full_base_c1_s20_n1/output/7LCU_XTA/seed_101/predictions/7LCU_XTA_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LCU_XTA/full_base_c1_s20_n1/inputs/7LCU_XTA.json,external/PoseBench/data/posebusters_benchmark_set/7LCU_XTA/7LCU_XTA_ligand.sdf,39.0,CN1CCN(c2ncc(Oc3cc(CN4CCC(CC(=O)O)CC4)cc(-c4cc(Cl)cc(Cl)c4)n3)cn2)CC1,470.0,A:470,protenix_base_default_v0.5.0,7LCU_XTA,1.0,39.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LCU_XTA/full_base_c1_s20_n1,14.293789671254093,10.0,73.0,39.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LCU_XTA/full_base_c1_s20_n1/output/7LCU_XTA/seed_101/predictions/7LCU_XTA_seed_101_sample_0.cif,A:470,external/PoseBench/data/posebusters_benchmark_set/7LCU_XTA/7LCU_XTA_protein.pdb,0.2701455056667328,29.09920883178711,0.17274312674999237,0.2506650388240814,21.144886085050317,0.0,89.196,ok,full_base_c1_s20_n1,12.139667543287727,False,24.92742264803063,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LCU_XTA/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LEV_0JO/full_base_c1_s20_n1/output/7LEV_0JO/seed_101/predictions/7LEV_0JO_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LEV_0JO/full_base_c1_s20_n1/inputs/7LEV_0JO.json,external/PoseBench/data/posebusters_benchmark_set/7LEV_0JO/7LEV_0JO_ligand.sdf,21.0,C=C(/N=C/c1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O,626.0,"A:249,B:377",protenix_base_default_v0.5.0,7LEV_0JO,2.0,21.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LEV_0JO/full_base_c1_s20_n1,15.353248145348683,10.0,94.0,21.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LEV_0JO/full_base_c1_s20_n1/output/7LEV_0JO/seed_101/predictions/7LEV_0JO_seed_101_sample_0.cif,A:249;B:377,external/PoseBench/data/posebusters_benchmark_set/7LEV_0JO/7LEV_0JO_protein.pdb,0.14120851457118988,37.24589538574219,0.2272297590970993,0.15841276943683624,22.957271244703932,0.0,80.25,ok,full_base_c1_s20_n1,9.217594166309262,False,19.820571243026958,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LEV_0JO/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LJN_GTP/full_base_c1_s20_n1/output/7LJN_GTP/seed_101/predictions/7LJN_GTP_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LJN_GTP/full_base_c1_s20_n1/inputs/7LJN_GTP.json,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP/7LJN_GTP_ligand.sdf,32.0,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1353.0,"A:342,B:335,C:337,D:339",protenix_base_default_v0.5.0,7LJN_GTP,4.0,32.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LJN_GTP/full_base_c1_s20_n1,14.79431791110115,10.0,85.0,32.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LJN_GTP/full_base_c1_s20_n1/output/7LJN_GTP/seed_101/predictions/7LJN_GTP_seed_101_sample_0.cif,A:342;B:335;C:337;D:339,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP/7LJN_GTP_protein.pdb,0.16051864624023438,36.348716735839844,0.19179855287075043,0.16677463054656982,39.00798254030372,0.0,136.395,ok,full_base_c1_s20_n1,27.826120710746896,False,48.90949830338034,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LJN_GTP/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LMO_NYO/full_base_c1_s20_n1/output/7LMO_NYO/seed_101/predictions/7LMO_NYO_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LMO_NYO/full_base_c1_s20_n1/inputs/7LMO_NYO.json,external/PoseBench/data/posebusters_benchmark_set/7LMO_NYO/7LMO_NYO_ligand.sdf,37.0,CCN(CC)c1ccc2c(C)c(CCN3C(=O)N[C@@]4(CCN(C(=O)c5c[nH]cn5)C4)C3=O)c(=O)oc2c1,430.0,"A:215,B:215",protenix_base_default_v0.5.0,7LMO_NYO,2.0,37.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LMO_NYO/full_base_c1_s20_n1,10.176741171093267,10.0,72.0,37.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LMO_NYO/full_base_c1_s20_n1/output/7LMO_NYO/seed_101/predictions/7LMO_NYO_seed_101_sample_0.cif,A:215;B:215,external/PoseBench/data/posebusters_benchmark_set/7LMO_NYO/7LMO_NYO_protein.pdb,0.11558698117733002,32.064945220947266,0.19344346225261688,0.1311582773923874,24.27131962469777,0.0,79.82,ok,full_base_c1_s20_n1,14.697136023927543,False,23.97105388538764,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LMO_NYO/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOE_Y84/full_base_c1_s20_n1/output/7LOE_Y84/seed_101/predictions/7LOE_Y84_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOE_Y84/full_base_c1_s20_n1/inputs/7LOE_Y84.json,external/PoseBench/data/posebusters_benchmark_set/7LOE_Y84/7LOE_Y84_ligand.sdf,11.0,Fc1cccc2ccccc12,163.0,A:163,protenix_base_default_v0.5.0,7LOE_Y84,1.0,11.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOE_Y84/full_base_c1_s20_n1,2.787640349132032,10.0,58.0,11.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOE_Y84/full_base_c1_s20_n1/output/7LOE_Y84/seed_101/predictions/7LOE_Y84_seed_101_sample_0.cif,A:163,external/PoseBench/data/posebusters_benchmark_set/7LOE_Y84/7LOE_Y84_protein.pdb,0.24988555908203125,45.21078872680664,0.29749149084091187,0.2594067454338074,8.721548527369947,0.0,88.037,ok,full_base_c1_s20_n1,14.669438100901756,False,15.84537183864387,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOE_Y84/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOU_IFM/full_base_c1_s20_n1/output/7LOU_IFM/seed_101/predictions/7LOU_IFM_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOU_IFM/full_base_c1_s20_n1/inputs/7LOU_IFM.json,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM/7LOU_IFM_ligand.sdf,10.0,OC[C@H]1CNC[C@@H](O)[C@@H]1O,1085.0,"A:545,B:540",protenix_base_default_v0.5.0,7LOU_IFM,2.0,10.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOU_IFM/full_base_c1_s20_n1,13.459484407374001,10.0,53.0,10.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOU_IFM/full_base_c1_s20_n1/output/7LOU_IFM/seed_101/predictions/7LOU_IFM_seed_101_sample_0.cif,A:545;B:540,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM/7LOU_IFM_protein.pdb,0.1412435621023178,35.97883987426758,0.20224641263484955,0.15344414114952087,36.591869426725175,0.0,114.473,ok,full_base_c1_s20_n1,20.03370744197072,False,21.949330721783667,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOU_IFM/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LT0_ONJ/full_base_c1_s20_n1/output/7LT0_ONJ/seed_101/predictions/7LT0_ONJ_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LT0_ONJ/full_base_c1_s20_n1/inputs/7LT0_ONJ.json,external/PoseBench/data/posebusters_benchmark_set/7LT0_ONJ/7LT0_ONJ_ligand.sdf,27.0,Cc1ccc(Sc2cc(C(=O)N3Cc4ccccc4C3)ccc2O)cc1C,208.0,A:208,protenix_base_default_v0.5.0,7LT0_ONJ,1.0,27.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LT0_ONJ/full_base_c1_s20_n1,11.694794949615986,10.0,82.0,27.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LT0_ONJ/full_base_c1_s20_n1/output/7LT0_ONJ/seed_101/predictions/7LT0_ONJ_seed_101_sample_0.cif,A:208,external/PoseBench/data/posebusters_benchmark_set/7LT0_ONJ/7LT0_ONJ_protein.pdb,0.29883143305778503,36.07734298706055,0.2482149302959442,0.2887081503868103,11.133932008391666,0.0,77.62,ok,full_base_c1_s20_n1,6.50248419079238,False,6.252334755518194,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LT0_ONJ/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZD_YHY/full_base_c1_s20_n1/output/7LZD_YHY/seed_101/predictions/7LZD_YHY_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZD_YHY/full_base_c1_s20_n1/inputs/7LZD_YHY.json,external/PoseBench/data/posebusters_benchmark_set/7LZD_YHY/7LZD_YHY_ligand.sdf,29.0,Cc1ccc(F)c2cc(C(=O)Nc3cccc(N4CCC(N(C)C)CC4)c3)[nH]c12,237.0,A:237,protenix_base_default_v0.5.0,7LZD_YHY,1.0,29.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZD_YHY/full_base_c1_s20_n1,13.363215971420349,10.0,70.0,29.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZD_YHY/full_base_c1_s20_n1/output/7LZD_YHY/seed_101/predictions/7LZD_YHY_seed_101_sample_0.cif,A:237,external/PoseBench/data/posebusters_benchmark_set/7LZD_YHY/7LZD_YHY_protein.pdb,0.3367577791213989,33.873931884765625,0.2308385670185089,0.31557393074035645,20.50093011603061,0.0,81.82,ok,full_base_c1_s20_n1,6.611111884021419,False,18.622102150769543,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZD_YHY/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZQ_YJV/full_base_c1_s20_n1/output/7LZQ_YJV/seed_101/predictions/7LZQ_YJV_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZQ_YJV/full_base_c1_s20_n1/inputs/7LZQ_YJV.json,external/PoseBench/data/posebusters_benchmark_set/7LZQ_YJV/7LZQ_YJV_ligand.sdf,22.0,Cn1ccc2c(ccn2CC(=O)Nc2ccncc2Cl)c1=O,128.0,A:128,protenix_base_default_v0.5.0,7LZQ_YJV,1.0,22.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZQ_YJV/full_base_c1_s20_n1,8.599563576797056,10.0,31.0,22.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZQ_YJV/full_base_c1_s20_n1/output/7LZQ_YJV/seed_101/predictions/7LZQ_YJV_seed_101_sample_0.cif,A:128,external/PoseBench/data/posebusters_benchmark_set/7LZQ_YJV/7LZQ_YJV_protein.pdb,0.23569704592227936,49.86503982543945,0.32440564036369324,0.2534387707710266,16.300325920325804,0.0,95.023,ok,full_base_c1_s20_n1,18.769350195464455,False,9.684647394899578,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZQ_YJV/full_base_c1_s20_n1/run_status.json,,,,,ok
,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7M31_TDR/full_base_c1_s20_n1/inputs/7M31_TDR.json,external/PoseBench/data/posebusters_benchmark_set/7M31_TDR/7M31_TDR_ligand.sdf,9.0,Cc1c[nH]c(=O)[nH]c1=O,,,protenix_base_default_v0.5.0,7M31_TDR,4.0,,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7M31_TDR/full_base_c1_s20_n1,,,,,,A:1011;B:1011;C:1008;D:1017,external/PoseBench/data/posebusters_benchmark_set/7M31_TDR/7M31_TDR_protein.pdb,,,,,,0.0,98.354,failed_no_prediction_cif,full_base_c1_s20_n1,,,,,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7M31_TDR/full_base_c1_s20_n1/run_status.json,"6-06-11 19:41:13,352 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py:67] INFO root: LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [7]
2026-06-11 19:41:13,352 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py:91] INFO root: Finished init ENV.
2026-06-11 19:42:13,619 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py:163] INFO runner.inference: Loading from <REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/./release_data/checkpoint//protenix_base_default_v0.5.0.pt, strict: True
2026-06-11 19:42:14,529 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py:163] INFO runner.inference: Sampled key: module.input_embedder.atom_attention_encoder.linear_no_bias_ref_pos.weight
2026-06-11 19:42:14,622 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py:163] INFO runner.inference: Finish loading checkpoint.

  0%|          | 0/1 [00:00<?, ?it/s]2026-06-11 19:42:14,628 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/msa_search.py:109] WARNING runner.msa_search: the inference json file <REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7M31_TDR/full_base_c1_s20_n1/inputs/7M31_TDR.json 
do not contain msa and will not be updated,
and you set not using msa, in this mode, 
if you do not use esm feature, model performance might degrade significantly
2026-06-11 19:42:14,628 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py:279] INFO runner.inference: Loading data from
<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7M31_TDR/full_base_c1_s20_n1/inputs/7M31_TDR.json
2026-06-11 19:42:15,410 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/protenix/data/infer_data_pipeline.py:246] INFO protenix.data.infer_data_pipeline: Featurizing 7M31_TDR...
2026-06-11 19:42:26,304 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/protenix/data/constraint_featurizer.py:381] INFO protenix.data.constraint_featurizer: Loaded constraint feature: #atom contact:0 #contact:0 #pocket:0
2026-06-11 19:42:41,756 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py:303] INFO runner.inference: [Rank 0 (1/1)] 7M31_TDR: N_asym 5, N_token 4056, N_atom 30902, N_msa 1
2026-06-11 19:42:44,813 [<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py:329] INFO runner.inference: [Rank 0]7M31_TDR CUDA out of memory. Tried to allocate 8.09 GiB. GPU :
Traceback (most recent call last):
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py"", line 312, in infer_predict
    prediction = runner.predict(data)
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/torch/utils/_contextlib.py"", line 115, in decorate_context
    return func(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/runner/inference.py"", line 152, in predict
    prediction, _, _ = self.model(
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1532, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1541, in _call_impl
    return forward_call(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/protenix/model/protenix.py"", line 722, in forward
    pred_dict, log_dict, time_tracker = self.main_inference_loop(
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/protenix/model/protenix.py"", line 338, in main_inference_loop
    pred_dict, log_dict, time_tracker = self._main_inference_loop(
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/protenix/model/protenix.py"", line 399, in _main_inference_loop
    s_inputs, s, z = self.get_pairformer_output(
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/protenix/model/protenix.py"", line 175, in get_pairformer_output
    z_init += self.relative_position_encoding(input_feature_dict)
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1532, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1541, in _call_impl
    return forward_call(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/envs/protenix/lib/python3.10/site-packages/protenix/model/modules/embedders.py"", line 167, in forward
    a_rel_pos = F.one_hot(d_residue, 2 * (self.r_max + 1))
torch.cuda.OutOfMemoryError: CUDA out of memory. Tried to allocate 8.09 GiB. GPU 


100%|██████████| 1/1 [00:30<00:00, 30.44s/it]
100%|██████████| 1/1 [00:30<00:00, 30.44s/it]
","Try to find the ccd cache data in the code directory for inference.
[2026-06-11 19:41:11,935] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
train scheduler 16.0
inference scheduler 16.0
Diffusion Module has 16.0
",,,gpu_oom
